node,median,q1,q3,min,max,mean
ai_node_173,3.621701233792887e-05,3.219289985593677e-05,4.024112481992097e-05,3.219289985593677e-05,6.036168722988145e-05,3.670312512575352e-05
ai_node_174,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_175,2.414467489195258e-05,1.6096449927968387e-05,2.8168787373944675e-05,1.207233744597629e-05,3.219289985593677e-05,2.22501227354307e-05
ai_node_176,0.00018913328665362853,0.00017303683672566017,0.00021730207402757322,0.00014889216183370756,0.0005110622852129963,0.0001997472857361309
ai_node_177,2.414467489195258e-05,2.414467489195258e-05,2.414467489195258e-05,2.414467489195258e-05,2.414467489195258e-05,2.4144674891952577e-05
ai_node_178,0.00015291627431569967,0.00014084393686972338,0.00017303683672566017,0.0001126751494957787,0.0002414467489195258,0.0001580035573154341
ai_node_179,0.00042253181060917014,0.00039033891075323336,0.00046277293542909114,0.0003098566611133914,0.0006720267844926802,0.00043047057971364413
ai_node_180,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_181,0.0002253502989915574,0.00018913328665362853,0.0002655914238114784,9.255458708581823e-05,0.0004466764855011227,0.00022960780999750505
ai_node_182,0.0006277615471907671,0.0006277615471907671,0.0006277615471907671,0.0006277615471907671,0.0006277615471907671,0.0006277615471907671
ai_node_183,0.001207233744597629,0.0010583415827639215,0.001380270581323289,0.0005875204223708461,0.0022776476648075266,0.001228268585363498
ai_node_184,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_185,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_186,0.0006197133222267828,0.0006197133222267828,0.0006197133222267828,0.0006197133222267828,0.0006197133222267828,0.0006197133222267826
ai_node_187,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_188,4.024112481992097e-06,4.024112481992097e-06,4.024112481992097e-06,4.024112481992097e-06,4.024112481992097e-06,4.0241124819920975e-06
ai_node_189,0.0016941513549186727,0.0015855003179048861,0.0018108506168964436,0.0012313784194895815,0.0024748291764251393,0.0017068989384391273
ai_node_190,0.0005995927598168224,0.0004828934978390516,0.0007766537090244746,0.00030180843614940726,0.0016700066800267202,0.0006552003605604784
ai_node_191,0.00014889216183370756,0.00014084393686972338,0.00015694038679769177,0.00014084393686972338,0.0003661942358612808,0.00015567842512333906
ai_node_192,6.438579971187355e-05,5.633757474788935e-05,6.840991219386564e-05,5.231346226589726e-05,9.657869956781032e-05,6.456929924105239e-05
ai_node_193,5.633757474788935e-05,4.024112481992097e-05,7.243402467585774e-05,1.6096449927968387e-05,0.00017706094920765225,5.8249832999332e-05
ai_node_194,0.0013521017939493445,0.0012514989818995421,0.0014647769434451231,0.0011428479448857554,0.0023983710392672898,0.0013785498708259894
ai_node_195,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_196,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_197,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_198,0.0009416423207861506,0.0008490877337003324,0.0010502933577999371,0.0006156892097447908,0.0017464648171845699,0.0009602683278202992
ai_node_199,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_200,0.0016700066800267202,0.0015694038679769178,0.0017826818295224988,0.001460752830963131,0.0026599383505967757,0.0016945593999243467
ai_node_201,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_202,1.207233744597629e-05,1.207233744597629e-05,1.6096449927968387e-05,0.0,4.024112481992097e-05,1.3519408294500645e-05
ai_node_203,0.0001287715994237471,0.00010865103701378661,0.00014486804935171549,4.024112481992097e-05,0.0002253502989915574,0.00012672413099290951
ai_node_204,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_205,0.0011106550450298187,0.0010301727953899767,0.001207233744597629,0.0008692082961102929,0.0017021995798826568,0.0011288367900459553
ai_node_206,0.00017303683672566017,0.0001287715994237471,0.0002253502989915574,6.036168722988145e-05,0.0004667970479110832,0.00018611600711463088
ai_node_207,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_208,0.00015291627431569967,0.00014889216183370756,0.00016096449927968388,0.00013681982438773128,0.00028973609870343097,0.00015726151097375475
ai_node_209,8.048224963984194e-05,8.048224963984194e-05,9.657869956781032e-05,8.048224963984194e-05,0.00019315739913562064,9.570546715921807e-05
ai_node_210,4.426523730191306e-05,4.024112481992097e-05,4.828934978390516e-05,3.621701233792887e-05,6.036168722988145e-05,4.299442258009996e-05
ai_node_211,0.00018108506168964435,0.00016498861176167596,0.00020120562409960482,0.00014486804935171549,0.00028168787373944676,0.00018401461557653457
ai_node_212,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_213,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_214,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_215,4.024112481992097e-06,4.024112481992097e-06,4.024112481992097e-06,4.024112481992097e-06,4.024112481992097e-06,4.0241124819920975e-06
ai_node_216,0.0005995927598168224,0.0005633757474788935,0.0006438579971187355,0.0004869176103210437,0.0009094494209302139,0.0006071524575254929
ai_node_217,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_218,0.00020522973658159693,0.00018510917417163646,0.0002333985239555416,0.00015694038679769177,0.0004949658352850279,0.00021366991010132716
ai_node_219,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_220,0.000124747486941755,0.00010060281204980241,0.00016096449927968388,8.853047460382612e-05,0.00045472471046510693,0.00014066365663053013
ai_node_221,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_222,0.00019315739913562064,0.00014084393686972338,0.00024949497388351,0.00010865103701378661,0.0008289671712903719,0.0002043701861554434
ai_node_223,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_224,0.00015694038679769177,0.00014084393686972338,0.00017303683672566017,0.0001126751494957787,0.0002655914238114784,0.00015873031202968187
ai_node_225,0.0006036168722988145,0.0006036168722988145,0.0006036168722988145,0.0006036168722988145,0.0006036168722988145,0.0006036168722988144
ai_node_226,0.00010060281204980241,8.450636212183403e-05,0.0001166992619777708,4.024112481992097e-05,0.00017303683672566017,9.907284448414901e-05
